CommentTextDisplay	cleanComment	Sentiment
✋✋✋!!!!! NEED HELP !!!!! ✋✋✋  I'M NEW ON YOUTUBE, I HAVE JUST CREATED MY YOUTUBE CHANNEL TO WORK HARD AND GET SOME MONEY TO HOSPITALIZE MY DAUGHTER WITH DI-GEORGE SUNDROME ❤️❤️❤️  🙏🙏🙏PLEASE🙏🙏🙏, I NEED YOUR HELP TO GET A GOPRO HERO 8 CAMERA FOR SLOWMOTION AND MOVIE VIDEOS.  IF SOMEBODY CAN SEND ME A NEW OR USED CAMERA, IT WILL BE A GREAT HELP FOR ME TO SAVE MY DAUGHTER'S LIFE	need help im new youtub creat youtub channel work hard get money hospit daughter digeorg sundrom pleas need help get gopro hero 8 camera slowmot movi video somebodi send new use camera great help save daughter life	1
U should make it so he looser of a challenge has to do something like shave their head or something else.	u make looser challeng someth like shave head someth els	1
Dude Perfect Your Fidget Spinner Trickshot Video Is On My News I Just Saw It And I Was Like OMG Btw Nice Trickshot Video	dude perfect fidget spinner trickshot video news saw like omg btw nice trickshot video	1
the grampa looks sounds high	grampa look sound high	0
They are so skilled it's so hard to believe them but I truly do believe them	skill hard believ truli believ	-1
Do a video with FC Barcelona	video fc barcelona	0
Hope I don’t split his Nuts XD	hope dont split nut xd	-1
you is cool	cool	1
Twisted Fate	twist fate	0
Who's panda	who panda	0
Stuff outside until false heaven last shelf every furthermore film	stuff outsid fals heaven last shelf everi furthermor film	1
Fionn Donnelly\u200b ha good word choice XD	fionn donnellyu200b ha good word choic xd	1
lol 'USE THE COASTER'	lol use coaster	1
My birthday is on hurricane Irma...this sucks	birthday hurrican irmathi suck	-1
can i have the DB spinner plzz	db spinner plzz	0
my name sis Sophia the list oen	name si sophia list oen	0
Rolling down the hill	roll hill	0
Only if this came out a couple weeks ago: (	came coupl week ago	0
I have a feeling tha they didn't do this first try	feel tha didnt first tri	1
Where are they		0
Boring	bore	-1
I like Ty's Short Beard	like ty short beard	1
Love what you guys to	love guy	1
do more ping pong trick shots	ping pong trick shot	0
Great view of a nice flat earth	great view nice flat earth	1
I knew it	knew	0
Where they fought the fidget spinners reminded me of the beyblades	fought fidget spinner remind beyblad	0
Who is the panda	panda	0
do you think god stays in heaven because he too is afraid of what he's created?	think god stay heaven afraid he creat	1
You're the best bottle flippers	your best bottl flipper	1
Hi random person scrolling through the comments!	hi random person scroll comment	0
I don't miss out on any dp videos	dont miss dp video	-1
I love the active guy your new subscriber	love activ guy new subscrib	1
High low	high low	0
That is AMAZING	amaz	1
I wish I had the money to buy one of the rc car it looks so much fun	wish money buy one rc car look much fun	1
3:34 Thanks me with like	334 thank like	1
Can I have a car	car	0
that couch like totally broke	couch like total broke	1
But i wanna know what Garret got!	wan na know garret got	0
flip a clock	flip clock	0
Geez, no need to hate on me!	geez need hate	-1
2020 an one	2020 one	0
That was amazingDude perfect plzz do paper airplane trick shots Like if u agree ✅	amazingdud perfect plzz paper airplan trick shot like u agre	1
Do a bowling stereotype.	bowl stereotyp	-1
Why did the chicken go to the library      Read more	chicken go librari read	0
Cody you the best	codi best	1
Remember when we weren’t in quarantine	rememb werent quarantin	0
that was cool	cool	1
They already did that stereotype	alreadi stereotyp	-1
that second fliptical illusion had me tripping	second fliptic illus trip	0
Arcade stereotypes like so they can see	arcad stereotyp like see	1
can you do swish edition	swish edit	0
Flip a box	flip box	0
Yes cards the deadliest weapon :)	ye card deadliest weapon	1
Now lets see you guys try RC helis but CP, none of that coax crap. I think even Ty can't handle CP helis but will they try?	let see guy tri rc heli cp none coax crap think even ty cant handl cp heli tri	-1
If someone whant the dude perefct make video faster like commnet	someon whant dude perefct make video faster like commnet	1
Flip a dune buggy or a car	flip dune buggi car	0
It’s either they ran out of ideas or they were bored. Either way it was cool	either ran idea bore either way cool	-1
Omg land at the cap its very posible to do it you practise you fail then you got so good	omg land cap posibl practis fail got good	1
mr trick shot I can't. Neither do these guys.	mr trick shot cant neither guy	0
out of all of these   I'm the 'Pool guy'	im pool guy	0
When he does the around the world he uses a credit card...like this if u saw him do that	around world use credit cardlik u saw	1
I am here after 4.5 years....In the 2017 and 2018 i had a huge crush on dude perfect.dude perfect is a legend....	45 yearsin 2017 2018 huge crush dude perfectdud perfect legend	1
My favorite shot was the one with the panda and the alarm clock	favorit shot one panda alarm clock	0
YOU ROCK Dude Perfect YEAH GREAT JOB WHOO HOO AND COOL PLANES CODY CORY COBY TYLER AND GARRET YEAH I SUBSCRIBED	rock dude perfect yeah great job whoo hoo cool plane codi cori cobi tyler garret yeah subscrib	1
1:44 2 words to explain this, PURE PAIN!	144 2 word explain pure pain	-1
I like cory because in dude perfect game he is the super cory if you play like in here👇👇👇	like cori dude perfect game super cori play like	1
Barrel roll bomber didnt go throught the circle	barrel roll bomber didnt go throught circl	0
dude perfect is fake as fuck	dude perfect fake fuck	-1
At around 3:50, Is nobody noticing Ty’s speed?	around 350 nobodi notic ty speed	0
131 million views with 1.8 million likes, anyone else wanna see a model rocket battle 3?	131 million view 18 million like anyon els wan na see model rocket battl 3	1
THATS A ALERON ROLL **********TRIGGERED*******************!!!!!!!	that aleron roll trigger	0
High to low bcuz he didn't look happy at all in the low to high version	high low bcuz didnt look happi low high version	1
Double backflip: somebody yells 'NO WAY'	doubl backflip somebodi yell way	-1
Oh my god, I love Traxxas!	oh god love traxxa	1
Congrats on 20 mil	congrat 20 mil	1
low to high	low high	0
How did they do that		0
Benjamin Prestis  i dont think so never underestimate your enemy,or in this case the trick	benjamin presti dont think never underestim enemyor case trick	-1
I mean, they'd have to fake their outrageous celebrations as well. It's real	mean theyd fake outrag celebr well real	-1
3:00 lol play it over and over	300 lol play	1
Cody’s daughter and Garret’s son should date when the get older	codi daughter garret son date get older	0
In the around the world they used a credit card to break the glass bottle	around world use credit card break glass bottl	0
How much exactly subscribers do you have	much exactli subscrib	0
That is great and all but did you know that the bungee gum possesses the properties of both rubber and gum?	great know bunge gum possess properti rubber gum	1
I liked all of them😂😂😂	like	1
No, Really? nu-uh! It can’t be!	realli nuuh cant	-1
I love every things you do!!!!	love everi thing	1
2:52     Is that a credit card...	252 credit card	0
where can i buy this?	buy	0
This is OMG😲	omg	0
My fave was garrets son	fave garret son	0
Twisted Fate	twist fate	0
4:28 scary	428 scari	-1
my littel brother did a masev batool flip	littel brother masev batool flip	0
You guys are so awesome!	guy awesom	1
low to high	low high	0
This is my favorite channel like if you agree	favorit channel like agre	1
Are they even real ??	even real	0
Chile 🇨🇱🇨🇱🇨🇱	chile	0
Can you make a video using football please	make video use footbal pleas	1
Who's here before 7 mil views	who 7 mil view	0
code has a beard	code beard	0
How do you come up with the names of the trick shot	come name trick shot	0
It's vey insane	vey insan	-1
Garden benefit spring professional single face confirm most airplane.	garden benefit spring profession singl face confirm airplan	1
Athus - ROBLOX And More! highlighter and marker are the same	athu roblox highlight marker	0
If everyone here reach is me to 500 subscribers I say promise i will be give away fidget spinners for free so just reach me to 500 subscribers and please turn on the notification	everyon reach 500 subscrib say promis give away fidget spinner free reach 500 subscrib pleas turn notif	1
is it bad that when i saw the two bottles i think twin towers	bad saw two bottl think twin tower	-1
Alexis Lefebvre Good idea but they did it in some other Sterotypes and they had a lot of other ideas	alexi lefebvr good idea sterotyp lot idea	1
yo guys can i get 100 subs by thw end of the summer? im trying to help my family and im improving thank you! it will mean a lot	yo guy get 100 sub thw end summer im tri help famili im improv thank mean lot	1
Get $50.00 back for every person you refer, amazing workout program deals! Become a member today!	get 5000 back everi person refer amaz workout program deal becom member today	1
They have such a nice and organised place and the routine is really nice aswell	nice organis place routin realli nice aswel	1
I love how at 4:02 they're more stoked about the ball bouncing into the can rather than the fact that he hit the ping pong ball into a like 3' hole maybe 10+ feet away with a golf club. lol	love 402 theyr stoke ball bounc rather fact hit ping pong ball like 3 hole mayb 10 feet away golf club lol	1
low to high	low high	0
I love your videos your videos of super awesome and watching your airplane one	love video video super awesom watch airplan one	1
Ty should’ve called his The Voyager	ty shouldv call voyag	0
My friend karter he hates your Chanal I Love your Chanal but i will bet him up	friend karter hate chanal love chanal bet	1
High to low	high low	0
mobile laser shot is the best.	mobil laser shot best	1
Fuck away soccer dude	fuck away soccer dude	-1
They flipped a nickel. A NICKEL. FLIPPING A NICKEL? Does science even exist anymore? How does one flip a nickel?	flip nickel nickel flip nickel scienc even exist anymor one flip nickel	0
They said bottle flipping was dead dp said no no it's not	said bottl flip dead dp said	-1
It is very hard	hard	-1
What an amazing airplane!! By the way i'm from Viet Nam!!!	amaz airplan way im viet nam	1
um 3:32 hes using a sony camera with a canon neck strap	um 332 he use soni camera canon neck strap	0
Th why 3:36	th 336	0
Have they tried air hockey trick shots	tri air hockey trick shot	0
This takes vegeta's 'IT'S OVER 9000!!!' to another level💀	take vegeta 9000 anoth level	0
4:09 'omg there's a car in my apple' (sorry but it sounds like it)	409 omg there car appl sorri sound like	1
The twin spin	twin spin	0
I seen the previous episode and he would’ve gone second place because only one person beat that score the purple Hozer beat that score😡😎😡😎😡😎😡😎😡😎	seen previou episod wouldv gone second place one person beat score purpl hozer beat score	0
